"","Date","Time","Temperature","Date_Time","hour","day","Site","Treatment"
"2938",2022-10-03,"22:00:00",22.333,"1664834400",22,3,"RC","amb"
"2939",2022-10-03,"22:00:00",26.879,"2022-10-03 22:00:00",22,3,"RC","T2"
"2940",2022-10-03,"22:00:00",26.977,"2022-10-03 22:00:00",22,3,"RC","T1"
"2941",2022-10-03,"22:10:00",22.333,"1664835000",22,3,"RC","amb"
"2942",2022-10-03,"22:10:00",26.879,"2022-10-03 22:10:00",22,3,"RC","T2"
"2943",2022-10-03,"22:10:00",26.977,"2022-10-03 22:10:00",22,3,"RC","T1"
"2944",2022-10-03,"22:20:00",22.333,"1664835600",22,3,"RC","amb"
"2945",2022-10-03,"22:20:00",26.977,"2022-10-03 22:20:00",22,3,"RC","T1"
"2946",2022-10-03,"22:20:00",26.977,"2022-10-03 22:20:00",22,3,"RC","T2"
"2947",2022-10-03,"22:30:00",22.333,"1664836200",22,3,"RC","amb"
"2948",2022-10-03,"22:30:00",26.977,"2022-10-03 22:30:00",22,3,"RC","T1"
"2949",2022-10-03,"22:30:00",26.977,"2022-10-03 22:30:00",22,3,"RC","T2"
"2950",2022-10-03,"22:40:00",22.333,"1664836800",22,3,"RC","amb"
"2951",2022-10-03,"22:40:00",26.879,"2022-10-03 22:40:00",22,3,"RC","T2"
"2952",2022-10-03,"22:40:00",26.977,"2022-10-03 22:40:00",22,3,"RC","T1"
"2953",2022-10-03,"22:50:00",22.333,"1664837400",22,3,"RC","amb"
"2954",2022-10-03,"22:50:00",26.879,"2022-10-03 22:50:00",22,3,"RC","T2"
"2955",2022-10-03,"22:50:00",26.977,"2022-10-03 22:50:00",22,3,"RC","T1"
"2956",2022-10-03,"23:00:00",22.333,"1664838000",23,3,"RC","amb"
"2957",2022-10-03,"23:00:00",26.977,"2022-10-03 23:00:00",23,3,"RC","T1"
"2958",2022-10-03,"23:00:00",26.977,"2022-10-03 23:00:00",23,3,"RC","T2"
"2959",2022-10-03,"23:10:00",22.333,"1664838600",23,3,"RC","amb"
"2960",2022-10-03,"23:10:00",26.977,"2022-10-03 23:10:00",23,3,"RC","T1"
"2961",2022-10-03,"23:10:00",26.977,"2022-10-03 23:10:00",23,3,"RC","T2"
"2962",2022-10-03,"23:20:00",22.333,"1664839200",23,3,"RC","amb"
"2963",2022-10-03,"23:20:00",26.879,"2022-10-03 23:20:00",23,3,"RC","T2"
"2964",2022-10-03,"23:20:00",26.977,"2022-10-03 23:20:00",23,3,"RC","T1"
"2965",2022-10-03,"23:30:00",22.238,"1664839800",23,3,"RC","amb"
"2966",2022-10-03,"23:30:00",26.977,"2022-10-03 23:30:00",23,3,"RC","T1"
"2967",2022-10-03,"23:30:00",26.977,"2022-10-03 23:30:00",23,3,"RC","T2"
"2968",2022-10-03,"23:40:00",22.238,"1664840400",23,3,"RC","amb"
"2969",2022-10-03,"23:40:00",26.977,"2022-10-03 23:40:00",23,3,"RC","T1"
"2970",2022-10-03,"23:40:00",26.977,"2022-10-03 23:40:00",23,3,"RC","T2"
"2971",2022-10-03,"23:50:00",22.238,"1664841000",23,3,"RC","amb"
"2972",2022-10-03,"23:50:00",26.977,"2022-10-03 23:50:00",23,3,"RC","T1"
"2973",2022-10-03,"23:50:00",26.977,"2022-10-03 23:50:00",23,3,"RC","T2"
"2974",2022-10-03,"3:00:00",22.429,"1664766000",3,3,"RF","amb"
"2975",2022-10-03,"3:00:00",26.977,"2022-10-03 03:00:00",3,3,"RF","T1"
"2976",2022-10-03,"3:00:00",27.075,"2022-10-03 03:00:00",3,3,"RF","T2"
"2977",2022-10-03,"3:10:00",22.429,"1664766600",3,3,"RF","amb"
"2978",2022-10-03,"3:10:00",26.977,"2022-10-03 03:10:00",3,3,"RF","T2"
"2979",2022-10-03,"3:10:00",27.075,"2022-10-03 03:10:00",3,3,"RF","T1"
"2980",2022-10-03,"3:20:00",22.429,"1664767200",3,3,"RF","amb"
"2981",2022-10-03,"3:20:00",26.977,"2022-10-03 03:20:00",3,3,"RF","T1"
"2982",2022-10-03,"3:20:00",27.173,"2022-10-03 03:20:00",3,3,"RF","T2"
"2983",2022-10-03,"3:30:00",22.333,"1664767800",3,3,"RF","amb"
"2984",2022-10-03,"3:30:00",26.977,"2022-10-03 03:30:00",3,3,"RF","T1"
"2985",2022-10-03,"3:30:00",27.075,"2022-10-03 03:30:00",3,3,"RF","T2"
"2986",2022-10-03,"3:40:00",22.333,"1664768400",3,3,"RF","amb"
"2987",2022-10-03,"3:40:00",26.977,"2022-10-03 03:40:00",3,3,"RF","T1"
"2988",2022-10-03,"3:40:00",27.075,"2022-10-03 03:40:00",3,3,"RF","T2"
"2989",2022-10-03,"3:50:00",22.333,"1664769000",3,3,"RF","amb"
"2990",2022-10-03,"3:50:00",27.075,"2022-10-03 03:50:00",3,3,"RF","T1"
"2991",2022-10-03,"3:50:00",27.075,"2022-10-03 03:50:00",3,3,"RF","T2"
"2992",2022-10-03,"4:00:00",22.333,"1664769600",4,3,"RF","amb"
"2993",2022-10-03,"4:00:00",26.977,"2022-10-03 04:00:00",4,3,"RF","T1"
"2994",2022-10-03,"4:00:00",27.173,"2022-10-03 04:00:00",4,3,"RF","T2"
"2995",2022-10-03,"4:10:00",22.429,"1664770200",4,3,"RF","amb"
"2996",2022-10-03,"4:10:00",26.977,"2022-10-03 04:10:00",4,3,"RF","T1"
"2997",2022-10-03,"4:10:00",27.075,"2022-10-03 04:10:00",4,3,"RF","T2"
"2998",2022-10-03,"4:20:00",22.333,"1664770800",4,3,"RF","amb"
"2999",2022-10-03,"4:20:00",26.879,"2022-10-03 04:20:00",4,3,"RF","T1"
"3000",2022-10-03,"4:20:00",27.173,"2022-10-03 04:20:00",4,3,"RF","T2"
"3001",2022-10-03,"4:30:00",22.333,"1664771400",4,3,"RF","amb"
"3002",2022-10-03,"4:30:00",26.977,"2022-10-03 04:30:00",4,3,"RF","T1"
"3003",2022-10-03,"4:30:00",27.075,"2022-10-03 04:30:00",4,3,"RF","T2"
"3004",2022-10-03,"4:40:00",22.333,"1664772000",4,3,"RF","amb"
"3005",2022-10-03,"4:40:00",26.977,"2022-10-03 04:40:00",4,3,"RF","T1"
"3006",2022-10-03,"4:40:00",27.173,"2022-10-03 04:40:00",4,3,"RF","T2"
"3007",2022-10-03,"4:50:00",22.333,"1664772600",4,3,"RF","amb"
"3008",2022-10-03,"4:50:00",26.879,"2022-10-03 04:50:00",4,3,"RF","T1"
"3009",2022-10-03,"4:50:00",27.075,"2022-10-03 04:50:00",4,3,"RF","T2"
"3010",2022-10-03,"5:00:00",22.333,"1664773200",5,3,"RF","amb"
"3011",2022-10-03,"5:00:00",26.977,"2022-10-03 05:00:00",5,3,"RF","T1"
"3012",2022-10-03,"5:00:00",27.173,"2022-10-03 05:00:00",5,3,"RF","T2"
"3013",2022-10-03,"5:10:00",22.333,"1664773800",5,3,"RF","amb"
"3014",2022-10-03,"5:10:00",26.879,"2022-10-03 05:10:00",5,3,"RF","T1"
"3015",2022-10-03,"5:10:00",27.075,"2022-10-03 05:10:00",5,3,"RF","T2"
"3016",2022-10-03,"5:20:00",22.333,"1664774400",5,3,"RF","amb"
"3017",2022-10-03,"5:20:00",26.977,"2022-10-03 05:20:00",5,3,"RF","T1"
"3018",2022-10-03,"5:20:00",27.075,"2022-10-03 05:20:00",5,3,"RF","T2"
"3019",2022-10-03,"5:30:00",22.333,"1664775000",5,3,"RF","amb"
"3020",2022-10-03,"5:30:00",26.879,"2022-10-03 05:30:00",5,3,"RF","T1"
"3021",2022-10-03,"5:30:00",27.173,"2022-10-03 05:30:00",5,3,"RF","T2"
"3022",2022-10-03,"5:40:00",22.333,"1664775600",5,3,"RF","amb"
"3023",2022-10-03,"5:40:00",27.075,"2022-10-03 05:40:00",5,3,"RF","T1"
"3024",2022-10-03,"5:40:00",27.075,"2022-10-03 05:40:00",5,3,"RF","T2"
"3025",2022-10-03,"5:50:00",22.333,"1664776200",5,3,"RF","amb"
"3026",2022-10-03,"5:50:00",26.879,"2022-10-03 05:50:00",5,3,"RF","T1"
"3027",2022-10-03,"5:50:00",27.173,"2022-10-03 05:50:00",5,3,"RF","T2"
"3028",2022-10-03,"6:00:00",22.333,"1664776800",6,3,"RF","amb"
"3029",2022-10-03,"6:00:00",26.977,"2022-10-03 06:00:00",6,3,"RF","T1"
"3030",2022-10-03,"6:00:00",27.075,"2022-10-03 06:00:00",6,3,"RF","T2"
"3031",2022-10-03,"6:10:00",22.333,"1664777400",6,3,"RF","amb"
"3032",2022-10-03,"6:10:00",26.977,"2022-10-03 06:10:00",6,3,"RF","T1"
"3033",2022-10-03,"6:10:00",27.075,"2022-10-03 06:10:00",6,3,"RF","T2"
"3034",2022-10-03,"6:20:00",22.333,"1664778000",6,3,"RF","amb"
"3035",2022-10-03,"6:20:00",26.977,"2022-10-03 06:20:00",6,3,"RF","T1"
"3036",2022-10-03,"6:20:00",27.075,"2022-10-03 06:20:00",6,3,"RF","T2"
"3037",2022-10-03,"6:30:00",22.333,"1664778600",6,3,"RF","amb"
"3038",2022-10-03,"6:30:00",26.977,"2022-10-03 06:30:00",6,3,"RF","T1"
"3039",2022-10-03,"6:30:00",27.075,"2022-10-03 06:30:00",6,3,"RF","T2"
"3040",2022-10-03,"6:40:00",22.333,"1664779200",6,3,"RF","amb"
"3041",2022-10-03,"6:40:00",26.879,"2022-10-03 06:40:00",6,3,"RF","T1"
"3042",2022-10-03,"6:40:00",27.075,"2022-10-03 06:40:00",6,3,"RF","T2"
"3043",2022-10-03,"6:50:00",22.333,"1664779800",6,3,"RF","amb"
"3044",2022-10-03,"6:50:00",26.977,"2022-10-03 06:50:00",6,3,"RF","T1"
"3045",2022-10-03,"6:50:00",26.977,"2022-10-03 06:50:00",6,3,"RF","T2"
"3046",2022-10-03,"7:00:00",22.429,"1664780400",7,3,"RF","amb"
"3047",2022-10-03,"7:00:00",26.879,"2022-10-03 07:00:00",7,3,"RF","T1"
"3048",2022-10-03,"7:00:00",27.173,"2022-10-03 07:00:00",7,3,"RF","T2"
"3049",2022-10-03,"7:10:00",22.333,"1664781000",7,3,"RF","amb"
"3050",2022-10-03,"7:10:00",27.075,"2022-10-03 07:10:00",7,3,"RF","T2"
"3051",2022-10-03,"7:10:00",27.173,"2022-10-03 07:10:00",7,3,"RF","T1"
"3052",2022-10-03,"7:20:00",22.525,"1664781600",7,3,"RF","amb"
"3053",2022-10-03,"7:20:00",27.075,"2022-10-03 07:20:00",7,3,"RF","T1"
"3054",2022-10-03,"7:20:00",27.173,"2022-10-03 07:20:00",7,3,"RF","T2"
"3055",2022-10-03,"7:30:00",22.621,"1664782200",7,3,"RF","amb"
"3056",2022-10-03,"7:30:00",26.39,"2022-10-03 07:30:00",7,3,"RF","T2"
"3057",2022-10-03,"7:30:00",27.173,"2022-10-03 07:30:00",7,3,"RF","T1"
"3058",2022-10-03,"7:40:00",22.621,"1664782800",7,3,"RF","amb"
"3059",2022-10-03,"7:40:00",26.683,"2022-10-03 07:40:00",7,3,"RF","T2"
"3060",2022-10-03,"7:40:00",27.075,"2022-10-03 07:40:00",7,3,"RF","T1"
"3061",2022-10-03,"7:50:00",22.621,"1664783400",7,3,"RF","amb"
"3062",2022-10-03,"7:50:00",26.977,"2022-10-03 07:50:00",7,3,"RF","T2"
"3063",2022-10-03,"7:50:00",27.173,"2022-10-03 07:50:00",7,3,"RF","T1"
"3096",2022-10-04,"0:00:00",22.238,"1664841600",0,4,"RC","amb"
"3097",2022-10-04,"0:00:00",26.977,"2022-10-04 00:00:00",0,4,"RC","T1"
"3098",2022-10-04,"0:00:00",26.977,"2022-10-04 00:00:00",0,4,"RC","T2"
"3099",2022-10-04,"0:10:00",22.238,"1664842200",0,4,"RC","amb"
"3100",2022-10-04,"0:10:00",26.977,"2022-10-04 00:10:00",0,4,"RC","T1"
"3101",2022-10-04,"0:10:00",26.977,"2022-10-04 00:10:00",0,4,"RC","T2"
"3102",2022-10-04,"0:20:00",22.238,"1664842800",0,4,"RC","amb"
"3103",2022-10-04,"0:20:00",26.977,"2022-10-04 00:20:00",0,4,"RC","T1"
"3104",2022-10-04,"0:20:00",26.977,"2022-10-04 00:20:00",0,4,"RC","T2"
"3105",2022-10-04,"0:30:00",22.238,"1664843400",0,4,"RC","amb"
"3106",2022-10-04,"0:30:00",26.977,"2022-10-04 00:30:00",0,4,"RC","T1"
"3107",2022-10-04,"0:30:00",26.977,"2022-10-04 00:30:00",0,4,"RC","T2"
"3108",2022-10-04,"0:40:00",22.238,"1664844000",0,4,"RC","amb"
"3109",2022-10-04,"0:40:00",26.977,"2022-10-04 00:40:00",0,4,"RC","T1"
"3110",2022-10-04,"0:40:00",26.977,"2022-10-04 00:40:00",0,4,"RC","T2"
"3111",2022-10-04,"0:50:00",22.238,"1664844600",0,4,"RC","amb"
"3112",2022-10-04,"0:50:00",26.977,"2022-10-04 00:50:00",0,4,"RC","T1"
"3113",2022-10-04,"0:50:00",26.977,"2022-10-04 00:50:00",0,4,"RC","T2"
"3114",2022-10-04,"1:00:00",22.238,"1664845200",1,4,"RC","amb"
"3115",2022-10-04,"1:00:00",26.977,"2022-10-04 01:00:00",1,4,"RC","T1"
"3116",2022-10-04,"1:00:00",26.977,"2022-10-04 01:00:00",1,4,"RC","T2"
"3117",2022-10-04,"1:10:00",22.238,"1664845800",1,4,"RC","amb"
"3118",2022-10-04,"1:10:00",26.977,"2022-10-04 01:10:00",1,4,"RC","T1"
"3119",2022-10-04,"1:10:00",26.977,"2022-10-04 01:10:00",1,4,"RC","T2"
"3120",2022-10-04,"1:20:00",22.238,"1664846400",1,4,"RC","amb"
"3121",2022-10-04,"1:20:00",26.977,"2022-10-04 01:20:00",1,4,"RC","T2"
"3122",2022-10-04,"1:20:00",27.075,"2022-10-04 01:20:00",1,4,"RC","T1"
"3123",2022-10-04,"1:30:00",22.238,"1664847000",1,4,"RC","amb"
"3124",2022-10-04,"1:30:00",26.879,"2022-10-04 01:30:00",1,4,"RC","T2"
"3125",2022-10-04,"1:30:00",26.977,"2022-10-04 01:30:00",1,4,"RC","T1"
"3126",2022-10-04,"1:40:00",22.238,"1664847600",1,4,"RC","amb"
"3127",2022-10-04,"1:40:00",26.879,"2022-10-04 01:40:00",1,4,"RC","T2"
"3128",2022-10-04,"1:40:00",26.977,"2022-10-04 01:40:00",1,4,"RC","T1"
"3129",2022-10-04,"1:50:00",22.238,"1664848200",1,4,"RC","amb"
"3130",2022-10-04,"1:50:00",26.977,"2022-10-04 01:50:00",1,4,"RC","T1"
"3131",2022-10-04,"1:50:00",26.977,"2022-10-04 01:50:00",1,4,"RC","T2"
"3168",2022-10-04,"12:00:00",23.388,"1664884800",12,4,"RC","amb"
"3169",2022-10-04,"12:00:00",25.708,"2022-10-04 12:00:00",12,4,"RC","T3"
"3170",2022-10-04,"12:00:00",26.195,"2022-10-04 12:00:00",12,4,"RC","T4"
"3171",2022-10-04,"12:10:00",23.388,"1664885400",12,4,"RC","amb"
"3172",2022-10-04,"12:10:00",25.708,"2022-10-04 12:10:00",12,4,"RC","T3"
"3173",2022-10-04,"12:10:00",26.195,"2022-10-04 12:10:00",12,4,"RC","T4"
"3174",2022-10-04,"12:20:00",23.484,"1664886000",12,4,"RC","amb"
"3175",2022-10-04,"12:20:00",25.902,"2022-10-04 12:20:00",12,4,"RC","T3"
"3176",2022-10-04,"12:20:00",26.781,"2022-10-04 12:20:00",12,4,"RC","T4"
"3177",2022-10-04,"12:30:00",23.581,"1664886600",12,4,"RC","amb"
"3178",2022-10-04,"12:30:00",26.488,"2022-10-04 12:30:00",12,4,"RC","T3"
"3179",2022-10-04,"12:30:00",27.272,"2022-10-04 12:30:00",12,4,"RC","T4"
"3180",2022-10-04,"12:40:00",23.484,"1664887200",12,4,"RC","amb"
"3181",2022-10-04,"12:40:00",27.272,"2022-10-04 12:40:00",12,4,"RC","T3"
"3182",2022-10-04,"12:40:00",28.06,"2022-10-04 12:40:00",12,4,"RC","T4"
"3183",2022-10-04,"12:50:00",23.388,"1664887800",12,4,"RC","amb"
"3184",2022-10-04,"12:50:00",27.961,"2022-10-04 12:50:00",12,4,"RC","T3"
"3185",2022-10-04,"12:50:00",28.754,"2022-10-04 12:50:00",12,4,"RC","T4"
"3186",2022-10-04,"13:00:00",23.292,"1664888400",13,4,"RC","amb"
"3187",2022-10-04,"13:00:00",28.655,"2022-10-04 13:00:00",13,4,"RC","T3"
"3188",2022-10-04,"13:00:00",29.252,"2022-10-04 13:00:00",13,4,"RC","T4"
"3189",2022-10-04,"13:10:00",23.292,"1664889000",13,4,"RC","amb"
"3190",2022-10-04,"13:10:00",29.152,"2022-10-04 13:10:00",13,4,"RC","T3"
"3191",2022-10-04,"13:10:00",29.652,"2022-10-04 13:10:00",13,4,"RC","T4"
"3192",2022-10-04,"13:20:00",23.196,"1664889600",13,4,"RC","amb"
"3193",2022-10-04,"13:20:00",29.252,"2022-10-04 13:20:00",13,4,"RC","T3"
"3194",2022-10-04,"13:20:00",30.154,"2022-10-04 13:20:00",13,4,"RC","T4"
"3195",2022-10-04,"13:30:00",23.1,"1664890200",13,4,"RC","amb"
"3196",2022-10-04,"13:30:00",29.652,"2022-10-04 13:30:00",13,4,"RC","T3"
"3197",2022-10-04,"13:30:00",30.558,"2022-10-04 13:30:00",13,4,"RC","T4"
"3198",2022-10-04,"13:40:00",23.1,"1664890800",13,4,"RC","amb"
"3199",2022-10-04,"13:40:00",29.953,"2022-10-04 13:40:00",13,4,"RC","T3"
"3200",2022-10-04,"13:40:00",30.963,"2022-10-04 13:40:00",13,4,"RC","T4"
"3201",2022-10-04,"13:50:00",23.004,"1664891400",13,4,"RC","amb"
"3202",2022-10-04,"13:50:00",30.255,"2022-10-04 13:50:00",13,4,"RC","T3"
"3203",2022-10-04,"13:50:00",31.37,"2022-10-04 13:50:00",13,4,"RC","T4"
"3204",2022-10-04,"14:00:00",23.004,"1664892000",14,4,"RC","amb"
"3205",2022-10-04,"14:00:00",30.659,"2022-10-04 14:00:00",14,4,"RC","T3"
"3206",2022-10-04,"14:00:00",31.676,"2022-10-04 14:00:00",14,4,"RC","T4"
"3207",2022-10-04,"14:10:00",23.004,"1664892600",14,4,"RC","amb"
"3208",2022-10-04,"14:10:00",30.963,"2022-10-04 14:10:00",14,4,"RC","T3"
"3209",2022-10-04,"14:10:00",31.88,"2022-10-04 14:10:00",14,4,"RC","T4"
"3210",2022-10-04,"14:20:00",23.004,"1664893200",14,4,"RC","amb"
"3211",2022-10-04,"14:20:00",31.268,"2022-10-04 14:20:00",14,4,"RC","T3"
"3212",2022-10-04,"14:20:00",32.394,"2022-10-04 14:20:00",14,4,"RC","T4"
"3213",2022-10-04,"14:30:00",22.908,"1664893800",14,4,"RC","amb"
"3214",2022-10-04,"14:30:00",31.472,"2022-10-04 14:30:00",14,4,"RC","T3"
"3215",2022-10-04,"14:30:00",32.807,"2022-10-04 14:30:00",14,4,"RC","T4"
"3216",2022-10-04,"14:40:00",22.908,"1664894400",14,4,"RC","amb"
"3217",2022-10-04,"14:40:00",31.778,"2022-10-04 14:40:00",14,4,"RC","T3"
"3218",2022-10-04,"14:40:00",33.222,"2022-10-04 14:40:00",14,4,"RC","T4"
"3219",2022-10-04,"14:50:00",22.812,"1664895000",14,4,"RC","amb"
"3220",2022-10-04,"14:50:00",32.394,"2022-10-04 14:50:00",14,4,"RC","T3"
"3221",2022-10-04,"14:50:00",35.222,"2022-10-04 14:50:00",14,4,"RC","T4"
"3222",2022-10-04,"15:00:00",22.812,"1664895600",15,4,"RC","amb"
"3223",2022-10-04,"15:00:00",32.807,"2022-10-04 15:00:00",15,4,"RC","T3"
"3224",2022-10-04,"15:00:00",35.115,"2022-10-04 15:00:00",15,4,"RC","T4"
"3225",2022-10-04,"15:10:00",22.812,"1664896200",15,4,"RC","amb"
"3226",2022-10-04,"15:10:00",33.118,"2022-10-04 15:10:00",15,4,"RC","T3"
"3227",2022-10-04,"15:10:00",35.649,"2022-10-04 15:10:00",15,4,"RC","T4"
"3228",2022-10-04,"15:20:00",22.812,"1664896800",15,4,"RC","amb"
"3229",2022-10-04,"15:20:00",33.535,"2022-10-04 15:20:00",15,4,"RC","T3"
"3230",2022-10-04,"15:20:00",35.542,"2022-10-04 15:20:00",15,4,"RC","T4"
"3231",2022-10-04,"15:30:00",22.717,"1664897400",15,4,"RC","amb"
"3232",2022-10-04,"15:30:00",33.535,"2022-10-04 15:30:00",15,4,"RC","T3"
"3233",2022-10-04,"15:30:00",35.971,"2022-10-04 15:30:00",15,4,"RC","T4"
"3234",2022-10-04,"15:40:00",22.717,"1664898000",15,4,"RC","amb"
"3235",2022-10-04,"15:40:00",33.43,"2022-10-04 15:40:00",15,4,"RC","T3"
"3236",2022-10-04,"15:40:00",36.187,"2022-10-04 15:40:00",15,4,"RC","T4"
"3237",2022-10-04,"15:50:00",22.717,"1664898600",15,4,"RC","amb"
"3238",2022-10-04,"15:50:00",33.43,"2022-10-04 15:50:00",15,4,"RC","T3"
"3239",2022-10-04,"15:50:00",35.864,"2022-10-04 15:50:00",15,4,"RC","T4"
"3240",2022-10-04,"16:00:00",22.717,"1664899200",16,4,"RC","amb"
"3241",2022-10-04,"16:00:00",33.43,"2022-10-04 16:00:00",16,4,"RC","T3"
"3242",2022-10-04,"16:00:00",36.079,"2022-10-04 16:00:00",16,4,"RC","T4"
"3243",2022-10-04,"16:10:00",22.621,"1664899800",16,4,"RC","amb"
"3244",2022-10-04,"16:10:00",33.43,"2022-10-04 16:10:00",16,4,"RC","T3"
"3245",2022-10-04,"16:10:00",35.756,"2022-10-04 16:10:00",16,4,"RC","T4"
"3246",2022-10-04,"16:20:00",22.621,"1664900400",16,4,"RC","amb"
"3247",2022-10-04,"16:20:00",33.535,"2022-10-04 16:20:00",16,4,"RC","T3"
"3248",2022-10-04,"16:20:00",35.971,"2022-10-04 16:20:00",16,4,"RC","T4"
"3249",2022-10-04,"16:30:00",22.621,"1664901000",16,4,"RC","amb"
"3250",2022-10-04,"16:30:00",33.535,"2022-10-04 16:30:00",16,4,"RC","T3"
"3251",2022-10-04,"16:30:00",36.079,"2022-10-04 16:30:00",16,4,"RC","T4"
"3252",2022-10-04,"16:40:00",22.525,"1664901600",16,4,"RC","amb"
"3253",2022-10-04,"16:40:00",33.639,"2022-10-04 16:40:00",16,4,"RC","T3"
"3254",2022-10-04,"16:40:00",35.864,"2022-10-04 16:40:00",16,4,"RC","T4"
"3255",2022-10-04,"16:50:00",22.525,"1664902200",16,4,"RC","amb"
"3256",2022-10-04,"16:50:00",33.639,"2022-10-04 16:50:00",16,4,"RC","T3"
"3257",2022-10-04,"16:50:00",35.971,"2022-10-04 16:50:00",16,4,"RC","T4"
"3258",2022-10-04,"17:00:00",22.525,"1664902800",17,4,"RC","amb"
"3259",2022-10-04,"17:00:00",33.535,"2022-10-04 17:00:00",17,4,"RC","T3"
"3260",2022-10-04,"17:00:00",35.756,"2022-10-04 17:00:00",17,4,"RC","T4"
"3261",2022-10-04,"17:10:00",22.525,"1664903400",17,4,"RC","amb"
"3262",2022-10-04,"17:10:00",33.639,"2022-10-04 17:10:00",17,4,"RC","T3"
"3263",2022-10-04,"17:10:00",35.971,"2022-10-04 17:10:00",17,4,"RC","T4"
"3264",2022-10-04,"17:20:00",22.525,"1664904000",17,4,"RC","amb"
"3265",2022-10-04,"17:20:00",33.535,"2022-10-04 17:20:00",17,4,"RC","T3"
"3266",2022-10-04,"17:20:00",36.079,"2022-10-04 17:20:00",17,4,"RC","T4"
"3267",2022-10-04,"17:30:00",22.525,"1664904600",17,4,"RC","amb"
"3268",2022-10-04,"17:30:00",33.535,"2022-10-04 17:30:00",17,4,"RC","T3"
"3269",2022-10-04,"17:30:00",35.756,"2022-10-04 17:30:00",17,4,"RC","T4"
"3270",2022-10-04,"17:40:00",22.525,"1664905200",17,4,"RC","amb"
"3271",2022-10-04,"17:40:00",33.535,"2022-10-04 17:40:00",17,4,"RC","T3"
"3272",2022-10-04,"17:40:00",35.971,"2022-10-04 17:40:00",17,4,"RC","T4"
"3273",2022-10-04,"17:50:00",22.429,"1664905800",17,4,"RC","amb"
"3274",2022-10-04,"17:50:00",33.639,"2022-10-04 17:50:00",17,4,"RC","T3"
"3275",2022-10-04,"17:50:00",35.971,"2022-10-04 17:50:00",17,4,"RC","T4"
"3276",2022-10-04,"18:00:00",22.429,"1664906400",18,4,"RC","amb"
"3277",2022-10-04,"18:00:00",33.535,"2022-10-04 18:00:00",18,4,"RC","T3"
"3278",2022-10-04,"18:00:00",35.864,"2022-10-04 18:00:00",18,4,"RC","T4"
"3279",2022-10-04,"18:10:00",22.429,"1664907000",18,4,"RC","amb"
"3280",2022-10-04,"18:10:00",33.535,"2022-10-04 18:10:00",18,4,"RC","T3"
"3281",2022-10-04,"18:10:00",35.971,"2022-10-04 18:10:00",18,4,"RC","T4"
"3282",2022-10-04,"18:20:00",22.429,"1664907600",18,4,"RC","amb"
"3283",2022-10-04,"18:20:00",33.535,"2022-10-04 18:20:00",18,4,"RC","T3"
"3284",2022-10-04,"18:20:00",35.971,"2022-10-04 18:20:00",18,4,"RC","T4"
"3285",2022-10-04,"18:30:00",22.333,"1664908200",18,4,"RC","amb"
"3286",2022-10-04,"18:30:00",32.704,"2022-10-04 18:30:00",18,4,"RC","T3"
"3287",2022-10-04,"18:30:00",35.328,"2022-10-04 18:30:00",18,4,"RC","T4"
"3288",2022-10-04,"18:40:00",22.333,"1664908800",18,4,"RC","amb"
"3289",2022-10-04,"18:40:00",30.963,"2022-10-04 18:40:00",18,4,"RC","T3"
"3290",2022-10-04,"18:40:00",32.6,"2022-10-04 18:40:00",18,4,"RC","T4"
"3291",2022-10-04,"18:50:00",22.333,"1664909400",18,4,"RC","amb"
"3292",2022-10-04,"18:50:00",29.452,"2022-10-04 18:50:00",18,4,"RC","T3"
"3293",2022-10-04,"18:50:00",30.255,"2022-10-04 18:50:00",18,4,"RC","T4"
"3294",2022-10-04,"19:00:00",22.333,"1664910000",19,4,"RC","amb"
"3295",2022-10-04,"19:00:00",28.258,"2022-10-04 19:00:00",19,4,"RC","T3"
"3296",2022-10-04,"19:00:00",28.357,"2022-10-04 19:00:00",19,4,"RC","T4"
"3297",2022-10-04,"19:10:00",22.333,"1664910600",19,4,"RC","amb"
"3298",2022-10-04,"19:10:00",26.977,"2022-10-04 19:10:00",19,4,"RC","T4"
"3299",2022-10-04,"19:10:00",27.272,"2022-10-04 19:10:00",19,4,"RC","T3"
"3300",2022-10-04,"19:20:00",22.333,"1664911200",19,4,"RC","amb"
"3301",2022-10-04,"19:20:00",26.879,"2022-10-04 19:20:00",19,4,"RC","T4"
"3302",2022-10-04,"19:20:00",27.075,"2022-10-04 19:20:00",19,4,"RC","T3"
"3303",2022-10-04,"19:30:00",22.333,"1664911800",19,4,"RC","amb"
"3304",2022-10-04,"19:30:00",26.977,"2022-10-04 19:30:00",19,4,"RC","T3"
"3305",2022-10-04,"19:30:00",26.977,"2022-10-04 19:30:00",19,4,"RC","T4"
"3306",2022-10-04,"19:40:00",22.333,"1664912400",19,4,"RC","amb"
"3307",2022-10-04,"19:40:00",26.879,"2022-10-04 19:40:00",19,4,"RC","T4"
"3308",2022-10-04,"19:40:00",26.977,"2022-10-04 19:40:00",19,4,"RC","T3"
"3309",2022-10-04,"19:50:00",22.333,"1664913000",19,4,"RC","amb"
"3310",2022-10-04,"19:50:00",26.879,"2022-10-04 19:50:00",19,4,"RC","T4"
"3311",2022-10-04,"19:50:00",26.977,"2022-10-04 19:50:00",19,4,"RC","T3"
"3312",2022-10-04,"2:00:00",22.238,"1664848800",2,4,"RC","amb"
"3313",2022-10-04,"2:00:00",26.977,"2022-10-04 02:00:00",2,4,"RC","T1"
